Review_ID,Transaction_ID,Product_ID,Rating,Review_Text
1444,1741,29,5,Absolutely love this!
1445,9242,17,4,Great material and super soft.
1446,6088,117,5,Absolutely love this!
1447,4193,140,2,"Terrible material, feels cheap."
1448,1417,110,5,Great material and super soft.
1449,9076,27,4,Looks exactly like the picture.
1450,7088,99,2,Stitching came undone.
1451,5703,114,4,Absolutely love this!
1452,8180,24,5,Highly recommend this item.
1453,3903,102,5,Great material and super soft.
1454,3746,127,3,Decent for the price.
1455,7683,142,5,Looks exactly like the picture.
1456,430,68,2,Shrinks instantly in the wash.
1457,8128,91,1,Stitching came undone.
1458,3945,123,4,The fit is perfect.
1459,386,82,4,Looks exactly like the picture.
1460,3528,40,5,Absolutely love this!
1461,253,29,4,The fit is perfect.
1462,6264,90,1,Zipper broke on the second day.
1463,8087,63,4,Highly recommend this item.
1464,8127,87,1,"Way too small, I can't even zip it."
1465,6509,16,2,Colors faded fast.
1466,3820,63,4,The fit is perfect.
1467,4735,1,4,The fit is perfect.
1468,9401,85,3,Average quality.
1469,6337,10,4,Highly recommend this item.
1470,6691,129,2,"Way too small, I can't even zip it."
1471,1056,130,2,"Way too small, I can't even zip it."
1472,234,50,4,Great material and super soft.
1473,3255,54,2,Shrinks instantly in the wash.
1474,5912,150,4,Looks exactly like the picture.
1475,3380,19,2,"Way too small, I can't even zip it."
1476,9463,127,4,Absolutely love this!
1477,3291,72,3,It's okay.
1478,3498,126,2,"Way too small, I can't even zip it."
1479,812,3,4,Absolutely love this!
1480,4124,53,5,Looks exactly like the picture.
1481,5883,72,2,"Terrible material, feels cheap."
1482,6221,44,4,Absolutely love this!
1483,8398,69,5,Highly recommend this item.
1484,3022,119,4,Great material and super soft.
1485,5068,118,5,Highly recommend this item.
1486,2190,63,3,Decent for the price.
1487,7729,113,5,Looks exactly like the picture.
1488,6706,79,4,Looks exactly like the picture.
1489,112,85,4,Absolutely love this!
1490,3195,84,5,The fit is perfect.
1491,7606,20,4,Highly recommend this item.
1492,2408,44,4,Highly recommend this item.
1493,1497,29,5,Absolutely love this!
1494,1453,45,4,Highly recommend this item.
1495,102,115,3,Average quality.
1496,320,72,4,Highly recommend this item.
1497,8414,81,2,Colors faded fast.
1498,2255,11,5,Absolutely love this!
1499,626,138,5,Looks exactly like the picture.
1500,5290,143,4,Great material and super soft.
1501,8308,45,4,Highly recommend this item.
1502,5147,32,1,Shrinks instantly in the wash.
1503,1255,23,1,"Way too small, I can't even zip it."
1504,1196,134,5,Highly recommend this item.
1505,4706,75,2,Sizes are completely wrong.
1506,4372,119,4,Highly recommend this item.
1507,5120,90,5,Looks exactly like the picture.
1508,6630,17,5,The fit is perfect.
1509,335,61,4,Absolutely love this!
1510,4292,16,4,Looks exactly like the picture.
1511,3838,82,4,Highly recommend this item.
1512,6913,145,5,Highly recommend this item.
1513,5808,72,4,Highly recommend this item.
1514,4033,86,4,Highly recommend this item.
1515,2946,122,1,Zipper broke on the second day.
1516,462,73,2,"Terrible material, feels cheap."
1517,4752,16,4,Absolutely love this!
1518,1053,143,5,Absolutely love this!
1519,697,138,5,Great material and super soft.
1520,9,67,5,Looks exactly like the picture.
1521,100,56,4,Highly recommend this item.
1522,6429,104,5,Looks exactly like the picture.
1523,1457,9,5,Highly recommend this item.
1524,6940,38,4,Highly recommend this item.
1525,3270,13,4,The fit is perfect.
1526,3152,141,4,The fit is perfect.
1527,3993,69,5,Looks exactly like the picture.
1528,3127,110,3,Runs a bit small but works.
1529,32,126,5,The fit is perfect.
1530,3101,104,3,Average quality.
1531,1673,50,5,Looks exactly like the picture.
1532,5939,128,4,Highly recommend this item.
1533,1700,90,5,Looks exactly like the picture.
1534,5827,131,4,Great material and super soft.
1535,9312,117,5,Highly recommend this item.
1536,1415,71,4,The fit is perfect.
1537,541,66,3,"Not bad, but shipping took a while."
1538,5877,102,4,Looks exactly like the picture.
1539,5772,16,3,"Not bad, but shipping took a while."
1540,4767,32,3,Runs a bit small but works.
1541,4112,71,4,Absolutely love this!
1542,9477,86,5,Highly recommend this item.
1543,4419,60,4,Looks exactly like the picture.
1544,7945,150,4,Highly recommend this item.
1545,8746,91,4,Highly recommend this item.
1546,3640,136,3,It's okay.
1547,7065,3,5,Looks exactly like the picture.
1548,2862,102,4,Highly recommend this item.
1549,9080,79,5,Great material and super soft.
1550,7196,9,3,Average quality.
1551,5886,62,2,Sizes are completely wrong.
1552,7429,119,5,Highly recommend this item.
1553,6573,146,4,Absolutely love this!
1554,9403,16,3,"Not bad, but shipping took a while."
1555,2311,7,3,Runs a bit small but works.
1556,6001,12,5,Looks exactly like the picture.
1557,1919,46,4,Looks exactly like the picture.
1558,3854,78,4,The fit is perfect.
1559,7972,94,4,Looks exactly like the picture.
1560,6554,75,4,Absolutely love this!
1561,1596,93,5,Absolutely love this!
1562,8514,48,3,Decent for the price.
1563,5999,99,4,Looks exactly like the picture.
1564,602,102,5,The fit is perfect.
1565,8783,86,3,Decent for the price.
1566,8500,16,4,Absolutely love this!
1567,6996,130,4,The fit is perfect.
1568,5236,120,4,Absolutely love this!
1569,1045,50,4,Absolutely love this!
1570,1841,80,4,Looks exactly like the picture.
1571,6361,15,4,Looks exactly like the picture.
1572,3056,2,4,Highly recommend this item.
1573,8162,56,4,Great material and super soft.
1574,2300,143,2,Zipper broke on the second day.
1575,7505,29,4,Absolutely love this!
1576,5420,56,5,Great material and super soft.
1577,7051,39,4,Great material and super soft.
1578,292,40,5,Highly recommend this item.
1579,2099,122,4,Highly recommend this item.
1580,3886,6,5,Great material and super soft.
1581,3699,57,5,The fit is perfect.
1582,8310,95,3,"Not bad, but shipping took a while."
1583,7752,63,4,The fit is perfect.
1584,7667,129,4,Absolutely love this!
1585,619,48,4,Absolutely love this!
1586,1558,129,2,Sizes are completely wrong.
1587,3992,64,5,The fit is perfect.
1588,6445,3,1,Zipper broke on the second day.
1589,595,31,4,Absolutely love this!
1590,8084,14,4,Highly recommend this item.
1591,3893,61,3,"Not bad, but shipping took a while."
1592,3847,89,5,Highly recommend this item.
1593,5049,99,5,Absolutely love this!
1594,9373,54,4,Great material and super soft.
1595,2866,10,4,Highly recommend this item.
1596,5653,19,3,Decent for the price.
1597,2958,139,5,Great material and super soft.
1598,7829,129,2,"Way too small, I can't even zip it."
1599,7590,50,4,Highly recommend this item.
1600,3383,66,5,Great material and super soft.
1601,4058,142,3,"Not bad, but shipping took a while."
1602,9071,133,5,The fit is perfect.
1603,6556,116,1,"Terrible material, feels cheap."
1604,7671,16,5,Looks exactly like the picture.
1605,5649,51,2,Stitching came undone.
1606,5730,60,4,The fit is perfect.
1607,8919,51,3,Decent for the price.
1608,1562,107,5,Great material and super soft.
1609,7417,143,4,Great material and super soft.
1610,8420,56,2,Zipper broke on the second day.
1611,4281,77,4,Great material and super soft.
1612,9439,70,4,Absolutely love this!
1613,3904,56,4,Great material and super soft.
1614,3012,88,5,Highly recommend this item.
1615,5862,73,4,Great material and super soft.
1616,7426,134,3,"Not bad, but shipping took a while."
1617,8035,98,1,Sizes are completely wrong.
1618,6057,37,4,Great material and super soft.
1619,4873,86,4,Highly recommend this item.
1620,2803,144,4,Absolutely love this!
1621,4148,14,3,"Not bad, but shipping took a while."
1622,3044,130,4,The fit is perfect.
1623,394,114,5,The fit is perfect.
1624,5750,82,3,"Not bad, but shipping took a while."
1625,7406,51,4,Highly recommend this item.
1626,1323,29,5,Highly recommend this item.
1627,1604,105,5,Looks exactly like the picture.
1628,4978,133,4,Great material and super soft.
1629,3333,4,4,Absolutely love this!
1630,8842,59,5,Great material and super soft.
1631,5786,99,1,Zipper broke on the second day.
1632,3860,131,4,Great material and super soft.
1633,8732,49,3,Average quality.
1634,8066,132,4,Great material and super soft.
1635,9036,26,4,Great material and super soft.
1636,2961,115,5,Looks exactly like the picture.
1637,6274,74,2,"Terrible material, feels cheap. Also, the pockets are weird."
1638,9104,8,4,The fit is perfect.
1639,1560,52,4,Highly recommend this item.
1640,3529,26,4,Looks exactly like the picture.
1641,8193,114,5,Great material and super soft.
1642,8030,37,4,The fit is perfect.
1643,9397,128,5,The fit is perfect.
1644,7147,92,4,Highly recommend this item.
1645,3965,81,4,Highly recommend this item.
1646,3081,54,5,The fit is perfect.
1647,9237,124,3,"Not bad, but shipping took a while."
1648,3657,17,2,"Way too small, I can't even zip it."
1649,7771,60,5,Looks exactly like the picture.
1650,1355,72,4,Highly recommend this item.
1651,5050,66,5,Absolutely love this!
1652,3693,48,5,Highly recommend this item.
1653,4337,135,4,Great material and super soft.
1654,2304,14,4,The fit is perfect.
1655,6227,75,4,Looks exactly like the picture.
1656,749,86,4,The fit is perfect.
1657,7298,66,5,Great material and super soft.
1658,2111,34,5,Looks exactly like the picture.
1659,8773,116,4,Highly recommend this item.
1660,4333,134,1,Colors faded fast.
1661,577,106,4,The fit is perfect.
1662,4375,7,3,Runs a bit small but works.
1663,2184,35,5,The fit is perfect.
1664,5352,21,2,Zipper broke on the second day.
1665,1127,86,5,Absolutely love this!
1666,5713,60,4,Absolutely love this!
1667,4669,49,5,Great material and super soft.
1668,5010,94,4,Looks exactly like the picture.
1669,4336,86,4,Great material and super soft.
1670,4687,2,4,Great material and super soft.
1671,4340,120,5,Great material and super soft.
1672,5770,15,4,Absolutely love this!
1673,5054,26,4,Highly recommend this item.
1674,2860,35,4,The fit is perfect.
1675,6557,93,2,Colors faded fast.
1676,4772,99,4,Absolutely love this!
1677,1350,142,5,The fit is perfect.
1678,8547,105,1,Zipper broke on the second day.
1679,1863,125,4,Great material and super soft.
1680,8742,12,4,Highly recommend this item.
1681,8412,116,4,Highly recommend this item.
1682,9193,42,2,"Shrinks instantly in the wash. Also, the pockets are weird."
1683,665,28,4,Absolutely love this!
1684,1776,16,2,Sizes are completely wrong.
1685,1881,134,2,Colors faded fast.
1686,842,149,5,Looks exactly like the picture.
1687,3911,53,4,Great material and super soft.
1688,5415,29,5,Great material and super soft.
1689,8938,78,1,Colors faded fast.
1690,3932,101,4,Great material and super soft.
1691,9353,27,2,Sizes are completely wrong.
1692,834,19,4,Great material and super soft.
1693,5724,147,5,Absolutely love this!
1694,3461,1,5,The fit is perfect.
1695,873,144,1,"Way too small, I can't even zip it."
1696,7434,69,4,The fit is perfect.
1697,5559,59,4,Highly recommend this item.
1698,1671,118,3,Runs a bit small but works.
1699,3961,18,2,Sizes are completely wrong.
1700,1795,54,5,The fit is perfect.
1701,4794,25,5,Great material and super soft.
1702,6222,96,5,Absolutely love this!
1703,6933,68,5,Looks exactly like the picture.
1704,7666,108,4,The fit is perfect.
1705,6124,127,4,Absolutely love this!
1706,3523,83,3,"Not bad, but shipping took a while."
1707,5864,57,2,Stitching came undone.
1708,2895,50,4,Highly recommend this item.
1709,6881,134,5,Great material and super soft.
1710,511,117,5,Great material and super soft.
1711,2665,31,5,Great material and super soft.
1712,4386,116,5,The fit is perfect.
1713,9503,21,5,Looks exactly like the picture.
1714,3007,19,3,It's okay.
1715,1923,103,5,Great material and super soft.
1716,2153,121,4,Absolutely love this!
1717,9264,91,3,"Not bad, but shipping took a while."
1718,4297,41,5,The fit is perfect.
1719,6837,65,5,Great material and super soft.
1720,412,144,2,"Way too small, I can't even zip it."
1721,614,102,1,Shrinks instantly in the wash.
1722,3134,47,4,Highly recommend this item.
1723,5578,88,4,Great material and super soft.
1724,8815,110,5,Great material and super soft.
1725,1431,140,3,It's okay.
1726,6482,54,2,Sizes are completely wrong.
1727,7651,1,3,"Not bad, but shipping took a while."
1728,3128,68,1,Stitching came undone.
1729,5555,88,1,Sizes are completely wrong.
1730,2133,134,5,Highly recommend this item.
1731,8002,16,4,Absolutely love this!
1732,1616,95,4,The fit is perfect.
1733,1804,147,1,Zipper broke on the second day.
1734,1418,108,3,Runs a bit small but works.
1735,5278,63,5,The fit is perfect.
1736,4820,12,4,Highly recommend this item.
1737,4575,115,5,Looks exactly like the picture.
1738,605,130,4,Highly recommend this item.
1739,7104,33,4,Highly recommend this item.
1740,9128,109,4,Great material and super soft.
1741,31,126,4,The fit is perfect.
1742,4353,36,5,Highly recommend this item.
1743,9157,144,3,Decent for the price.
1744,264,95,4,Looks exactly like the picture.
1745,4565,147,2,Sizes are completely wrong.
1746,248,17,4,Great material and super soft.
1747,8912,78,5,Highly recommend this item.
1748,853,114,4,Looks exactly like the picture.
1749,2317,20,4,The fit is perfect.
1750,8905,60,5,Great material and super soft.
1751,200,84,4,Absolutely love this!
1752,533,68,3,Decent for the price.
1753,486,28,3,Average quality.
1754,8150,144,5,Absolutely love this!
1755,1223,22,5,Absolutely love this!
1756,5490,82,4,Looks exactly like the picture.
1757,2730,47,4,Looks exactly like the picture.
1758,5731,122,5,Highly recommend this item.
1759,456,55,2,Sizes are completely wrong.
1760,8411,100,4,Looks exactly like the picture.
1761,1198,52,2,Shrinks instantly in the wash.
1762,5876,89,5,The fit is perfect.
1763,1722,96,2,Zipper broke on the second day.
1764,9202,44,4,Great material and super soft.
1765,2228,136,2,"Way too small, I can't even zip it."
1766,3065,56,4,The fit is perfect.
1767,2761,26,5,Absolutely love this!
1768,7367,146,4,Highly recommend this item.
1769,3521,140,4,Great material and super soft.
1770,2795,48,4,Great material and super soft.
1771,7128,58,4,Great material and super soft.
1772,6841,7,5,Absolutely love this!
1773,2413,24,3,Decent for the price.
1774,863,123,5,The fit is perfect.
1775,47,60,3,Runs a bit small but works.
1776,948,41,3,It's okay.
1777,5387,12,4,Looks exactly like the picture.
1778,7095,103,4,Highly recommend this item.
1779,7380,76,4,Absolutely love this!
1780,8053,36,5,Looks exactly like the picture.
1781,3981,148,3,Average quality.
1782,1836,54,1,Stitching came undone.
1783,8749,48,5,Absolutely love this!
1784,6936,133,5,Great material and super soft.
1785,5895,125,2,Shrinks instantly in the wash.
1786,6224,19,4,Looks exactly like the picture.
1787,8915,31,4,Looks exactly like the picture.
1788,5115,93,5,Looks exactly like the picture.
1789,1254,37,5,Highly recommend this item.
1790,1370,39,5,Great material and super soft.
1791,4764,14,5,Looks exactly like the picture.
1792,2964,143,3,It's okay.
1793,218,137,5,Absolutely love this!
1794,1006,136,4,Absolutely love this!
1795,2998,42,2,"Way too small, I can't even zip it. Also, the pockets are weird."
1796,6142,135,4,Looks exactly like the picture.
1797,5182,17,5,Great material and super soft.
1798,2276,26,5,Highly recommend this item.
1799,4072,27,2,"Way too small, I can't even zip it."
1800,838,87,5,Looks exactly like the picture.
1801,5194,66,5,Absolutely love this!
1802,8278,45,3,Decent for the price.
1803,2233,85,4,Absolutely love this!
1804,7237,9,5,Highly recommend this item.
1805,676,35,4,Highly recommend this item.
1806,5372,71,2,Stitching came undone.
1807,8012,41,5,Absolutely love this!
1808,7522,77,5,Great material and super soft.
1809,1439,24,4,Great material and super soft.
1810,4817,21,5,Absolutely love this!
1811,230,102,4,The fit is perfect.
1812,2378,56,3,It's okay.
1813,5181,119,4,Great material and super soft.
1814,4581,15,4,The fit is perfect.
1815,9317,127,5,Highly recommend this item.
1816,5609,18,2,Colors faded fast.
1817,4624,55,4,Great material and super soft.
1818,8551,78,4,Absolutely love this!
1819,6628,76,5,Absolutely love this!
1820,7769,109,3,Decent for the price.
1821,210,132,1,"Way too small, I can't even zip it."
1822,5690,145,3,Average quality.
1823,6247,94,5,Looks exactly like the picture.
1824,9117,109,3,It's okay.
1825,1510,14,3,Decent for the price.
1826,5688,92,2,Sizes are completely wrong.
1827,6422,22,5,Highly recommend this item.
1828,4710,116,2,Shrinks instantly in the wash.
1829,8250,85,4,Looks exactly like the picture.
1830,5284,112,3,Average quality.
1831,4867,58,4,Great material and super soft.
1832,1315,29,5,Highly recommend this item.
1833,4711,93,4,Looks exactly like the picture.
1834,1964,98,5,Highly recommend this item.
1835,1729,99,5,Absolutely love this!
1836,8903,6,4,The fit is perfect.
1837,338,75,5,Highly recommend this item.
1838,9461,123,5,Looks exactly like the picture.
1839,3131,77,5,The fit is perfect.
1840,5820,28,4,Looks exactly like the picture.
1841,2158,59,4,Great material and super soft.
1842,4634,85,4,Absolutely love this!
1843,8882,144,5,The fit is perfect.
1844,2649,5,3,Average quality.
1845,1955,113,3,Average quality.
1846,7604,140,4,Looks exactly like the picture.
1847,4943,90,3,Runs a bit small but works.
1848,2836,57,4,Great material and super soft.
1849,1227,19,2,"Way too small, I can't even zip it."
1850,9451,38,4,Highly recommend this item.
1851,97,61,5,Highly recommend this item.
1852,5695,119,4,Highly recommend this item.
1853,7650,103,5,Highly recommend this item.
1854,3455,20,2,Zipper broke on the second day.
1855,3283,145,3,Decent for the price.
1856,2684,80,5,Great material and super soft.
1857,7633,111,5,The fit is perfect.
1858,3434,135,4,Absolutely love this!
1859,2302,6,5,Absolutely love this!
1860,8779,128,5,Looks exactly like the picture.
1861,6581,82,5,Looks exactly like the picture.
1862,1018,98,4,Highly recommend this item.
1863,6916,31,3,Runs a bit small but works.
1864,2320,69,4,Great material and super soft.
1865,4522,104,4,Absolutely love this!
1866,1600,20,2,Shrinks instantly in the wash.
1867,8108,70,5,Highly recommend this item.
1868,351,3,1,Sizes are completely wrong.
1869,5168,39,4,Looks exactly like the picture.
1870,6902,31,4,The fit is perfect.
1871,4442,123,5,Highly recommend this item.
1872,5854,39,4,Highly recommend this item.
1873,6708,105,5,Great material and super soft.
1874,8776,18,4,Great material and super soft.
1875,4346,94,5,The fit is perfect.
1876,2240,8,5,Great material and super soft.
1877,2945,35,4,The fit is perfect.
1878,1211,4,5,Absolutely love this!
1879,565,131,1,"Terrible material, feels cheap."
1880,7579,96,4,Looks exactly like the picture.
1881,2911,131,2,Sizes are completely wrong.
1882,6522,43,3,Runs a bit small but works.
1883,5749,35,5,Great material and super soft.
1884,5305,48,1,Sizes are completely wrong.
1885,2261,128,4,The fit is perfect.
1886,5107,119,4,Absolutely love this!
1887,6791,106,4,Great material and super soft.
1888,6590,78,4,The fit is perfect.
1889,2615,69,5,The fit is perfect.
1890,4113,135,2,"Way too small, I can't even zip it."
1891,5838,18,4,Looks exactly like the picture.
1892,9262,145,4,Highly recommend this item.
1893,743,54,4,Great material and super soft.
1894,181,126,4,Looks exactly like the picture.
1895,1116,17,5,The fit is perfect.
1896,4661,40,4,Great material and super soft.
1897,5682,54,4,Looks exactly like the picture.
1898,2129,17,1,Sizes are completely wrong.
1899,2884,137,4,Great material and super soft.
1900,4396,4,5,Absolutely love this!
1901,350,20,2,Shrinks instantly in the wash.
1902,514,75,4,Absolutely love this!
1903,1692,140,5,Absolutely love this!
1904,6592,67,4,Highly recommend this item.
1905,4048,24,3,It's okay.
1906,7923,113,4,The fit is perfect.
1907,7664,22,3,Decent for the price.
1908,4029,23,5,The fit is perfect.
1909,4177,94,2,Stitching came undone.
1910,8509,88,5,The fit is perfect.
1911,82,99,4,Looks exactly like the picture.
1912,1324,51,5,The fit is perfect.
1913,9513,36,2,Colors faded fast.
1914,6179,28,4,Great material and super soft.
1915,8847,129,4,The fit is perfect.
1916,1615,123,4,Absolutely love this!
1917,5226,117,4,The fit is perfect.
1918,832,15,5,Highly recommend this item.
1919,9111,39,5,The fit is perfect.
1920,7507,127,2,Stitching came undone.
1921,1502,133,1,"Terrible material, feels cheap."
1922,8038,108,5,Absolutely love this!
1923,5816,94,2,Sizes are completely wrong.
1924,4314,76,5,Great material and super soft.
1925,1958,119,4,Highly recommend this item.
1926,6069,113,4,Looks exactly like the picture.
1927,3519,120,3,Runs a bit small but works.
1928,133,24,3,It's okay.
1929,8715,135,4,The fit is perfect.
1930,1650,64,5,Looks exactly like the picture.
1931,6174,64,5,Great material and super soft.
1932,7632,136,3,It's okay.
1933,4478,22,2,"Terrible material, feels cheap."
1934,3079,24,2,Sizes are completely wrong.
1935,5000,105,5,The fit is perfect.
1936,4349,55,3,Average quality.
1937,4120,40,1,"Terrible material, feels cheap."
1938,5121,52,3,Decent for the price.
1939,6923,100,4,Highly recommend this item.
1940,4417,68,5,Great material and super soft.
1941,4983,34,4,Highly recommend this item.
1942,6219,109,3,Decent for the price.
1943,6030,80,4,The fit is perfect.
1944,8430,32,4,Absolutely love this!
1945,9086,77,1,"Way too small, I can't even zip it."
1946,1966,99,2,Zipper broke on the second day.
1947,7968,6,4,Great material and super soft.
1948,6334,137,2,Stitching came undone.
1949,4996,108,3,Average quality.
1950,8768,16,4,Great material and super soft.
1951,7930,28,5,Great material and super soft.
1952,8091,23,4,Highly recommend this item.
1953,4451,69,4,Highly recommend this item.
1954,7117,104,4,The fit is perfect.
1955,7625,16,4,Highly recommend this item.
1956,711,35,1,Shrinks instantly in the wash.
1957,2009,16,5,The fit is perfect.
1958,9184,123,2,Stitching came undone.
1959,8340,110,4,Absolutely love this!
1960,7162,111,5,Great material and super soft.
1961,7766,145,4,Absolutely love this!
1962,7589,21,5,Highly recommend this item.
1963,2885,49,4,Great material and super soft.
1964,3882,64,5,The fit is perfect.
1965,8892,40,5,The fit is perfect.
1966,4780,104,5,Great material and super soft.
1967,3356,78,5,Absolutely love this!
1968,5721,65,5,Great material and super soft.
1969,7840,90,5,Absolutely love this!
1970,5216,79,4,Absolutely love this!
1971,7263,7,2,Shrinks instantly in the wash.
1972,3413,69,4,Absolutely love this!
1973,2068,64,5,The fit is perfect.
1974,5734,138,5,The fit is perfect.
1975,1140,149,5,The fit is perfect.
1976,1898,29,5,Absolutely love this!
1977,6890,66,3,Runs a bit small but works.
1978,4394,74,3,Runs a bit small but works.
1979,3099,104,4,Absolutely love this!
1980,3425,105,3,Runs a bit small but works.
1981,5634,43,4,Great material and super soft.
1982,5873,21,5,Great material and super soft.
1983,4630,107,5,The fit is perfect.
1984,7728,23,4,Great material and super soft.
1985,7064,71,1,Sizes are completely wrong.
1986,3379,17,4,The fit is perfect.
1987,1571,102,4,Absolutely love this!
1988,173,91,4,Looks exactly like the picture.
1989,6465,1,2,Zipper broke on the second day.
1990,2603,80,4,The fit is perfect.
1991,7382,102,3,Decent for the price.
1992,40,48,5,Absolutely love this!
1993,2150,100,2,Colors faded fast.
1994,7939,6,1,"Way too small, I can't even zip it."
1995,8168,87,1,Colors faded fast.
1996,6790,17,4,Looks exactly like the picture.
1997,7884,131,4,Absolutely love this!
1998,9376,142,5,Highly recommend this item.
1999,3107,112,4,The fit is perfect.
2000,6316,114,4,Highly recommend this item.
2001,6885,7,4,Looks exactly like the picture.
2002,1833,90,4,Highly recommend this item.
2003,7927,98,1,"Way too small, I can't even zip it."
2004,3456,77,4,Absolutely love this!
2005,5958,93,5,Great material and super soft.
2006,5442,39,5,Looks exactly like the picture.
2007,8704,49,5,Looks exactly like the picture.
2008,3245,131,3,Runs a bit small but works.
2009,9060,62,3,Average quality.
2010,2928,61,5,The fit is perfect.
2011,4824,48,2,Zipper broke on the second day.
2012,4563,114,3,Decent for the price.
2013,835,121,2,Shrinks instantly in the wash.
2014,3326,115,4,Great material and super soft.
2015,6154,14,3,"Not bad, but shipping took a while."
2016,8782,70,4,Looks exactly like the picture.
2017,534,85,4,Highly recommend this item.
2018,474,118,5,Looks exactly like the picture.
2019,5458,134,1,"Terrible material, feels cheap. Also, the pockets are weird."
2020,9285,116,4,Highly recommend this item.
2021,5640,150,4,Great material and super soft.
2022,66,35,4,Great material and super soft.
2023,5429,80,4,Great material and super soft.
2024,8580,15,5,Great material and super soft.
2025,8787,97,2,"Sizes are completely wrong. Also, the pockets are weird."
2026,6758,73,5,Looks exactly like the picture.
2027,3002,5,4,The fit is perfect.
2028,4387,59,2,Zipper broke on the second day.
2029,355,3,5,Great material and super soft.
2030,9276,31,4,The fit is perfect.
2031,6267,123,3,"Not bad, but shipping took a while."
2032,5921,150,1,Stitching came undone.
2033,9335,20,2,Sizes are completely wrong.
2034,8716,92,4,Great material and super soft.
2035,5283,93,3,Decent for the price.
2036,3943,97,3,Runs a bit small but works.
2037,7262,18,1,Sizes are completely wrong.
2038,7232,145,5,Looks exactly like the picture.
2039,7682,26,5,The fit is perfect.
2040,5615,33,5,Highly recommend this item.
2041,9166,21,2,"Way too small, I can't even zip it."
2042,473,14,5,Highly recommend this item.
2043,2589,29,4,Highly recommend this item.
2044,8811,77,5,Highly recommend this item.
2045,9101,15,4,Highly recommend this item.
2046,9446,118,4,Highly recommend this item.
2047,5369,126,5,The fit is perfect.
2048,8546,27,2,Sizes are completely wrong.
2049,7865,145,4,Looks exactly like the picture.
2050,869,99,5,Looks exactly like the picture.
2051,6578,28,5,Great material and super soft.
2052,4330,108,5,Highly recommend this item.
2053,7250,15,4,The fit is perfect.
2054,8006,46,3,It's okay.
2055,5191,2,1,Colors faded fast.
2056,8898,39,4,The fit is perfect.
2057,3534,61,4,Looks exactly like the picture.
2058,6654,4,3,It's okay.
2059,3890,136,2,Colors faded fast.
2060,1076,150,4,Great material and super soft.
2061,2166,29,5,Looks exactly like the picture.
2062,8021,129,5,Highly recommend this item.
2063,3689,58,5,Looks exactly like the picture.
2064,3017,81,5,Looks exactly like the picture.
2065,4803,141,4,Looks exactly like the picture.
2066,3039,3,5,The fit is perfect.
2067,5329,28,4,Absolutely love this!
2068,6463,103,5,Absolutely love this!
2069,74,18,5,Looks exactly like the picture.
2070,3791,124,5,Great material and super soft.
2071,6046,60,4,Absolutely love this!
2072,3818,72,2,"Way too small, I can't even zip it."
2073,3917,23,3,"Not bad, but shipping took a while."
2074,9098,146,2,"Terrible material, feels cheap."
2075,6910,50,2,"Way too small, I can't even zip it."
2076,8140,42,3,Average quality.
2077,3862,77,4,Looks exactly like the picture.
2078,119,88,4,Highly recommend this item.
2079,2023,51,5,Great material and super soft.
2080,9429,132,3,"Not bad, but shipping took a while."
2081,2110,88,4,Great material and super soft.
2082,2035,38,5,Absolutely love this!
2083,8629,128,4,Absolutely love this!
2084,8258,124,5,Highly recommend this item.
2085,1220,64,2,Zipper broke on the second day.
2086,5699,80,3,Average quality.
2087,3574,17,4,Looks exactly like the picture.
2088,2349,86,2,Stitching came undone.
2089,2908,132,4,Highly recommend this item.
2090,4013,144,4,Highly recommend this item.
2091,4688,139,3,Average quality.
2092,178,94,3,Average quality.
2093,1644,98,4,Highly recommend this item.
2094,1375,33,4,The fit is perfect.
2095,1721,61,4,The fit is perfect.
2096,9239,79,3,Average quality.
2097,3015,147,2,"Way too small, I can't even zip it."
2098,88,70,1,Sizes are completely wrong.
2099,7321,96,1,Stitching came undone.
2100,8280,142,5,Great material and super soft.
2101,7929,25,1,Shrinks instantly in the wash.
2102,3718,116,5,Absolutely love this!
2103,9469,132,5,Great material and super soft.
2104,2274,61,2,Zipper broke on the second day.
2105,1028,110,4,Highly recommend this item.
2106,1422,68,5,Great material and super soft.
2107,7525,96,5,Looks exactly like the picture.
2108,8662,110,4,Absolutely love this!
2109,1279,132,5,Highly recommend this item.
2110,6576,98,5,Highly recommend this item.
2111,1979,136,4,Highly recommend this item.
2112,1062,105,5,Highly recommend this item.
2113,8549,30,4,The fit is perfect.
2114,6415,52,4,Looks exactly like the picture.
2115,6313,24,5,The fit is perfect.
2116,4130,86,5,Highly recommend this item.
2117,1503,63,4,Looks exactly like the picture.
2118,8138,121,1,Colors faded fast.
2119,8070,72,4,Looks exactly like the picture.
2120,8708,34,5,Absolutely love this!
2121,4727,11,4,Highly recommend this item.
2122,679,92,5,Looks exactly like the picture.
2123,3207,122,5,Absolutely love this!
2124,5345,79,4,Looks exactly like the picture.
2125,6830,89,2,Colors faded fast.
2126,103,12,4,Looks exactly like the picture.
2127,958,74,4,The fit is perfect.
2128,8595,75,4,Absolutely love this!
2129,3091,12,4,Looks exactly like the picture.
2130,6475,109,4,Looks exactly like the picture.
2131,6464,66,3,Runs a bit small but works.
2132,9524,67,3,It's okay.
2133,3858,112,4,Absolutely love this!
2134,3092,136,3,Decent for the price.
2135,3299,86,4,Looks exactly like the picture.
2136,4360,100,4,Great material and super soft.
2137,5314,5,4,Great material and super soft.
