Transaction_ID,Customer_ID,Product_ID,Date,Time,Quantity,Total_Amount_Paid,Discount_Applied
3974,1884,47,2025-03-29,13:47:00,2,6538.47,0%
3975,193,135,2025-02-01,21:43:00,1,4616.51,0%
3976,379,61,2025-08-11,08:06:00,3,4947.12,0%
3977,205,80,2025-06-01,16:09:00,3,9142.95,0%
3978,1369,8,2025-03-22,16:15:00,2,6946.96,0%
3979,15,79,2025-07-30,10:07:00,3,2476.04,20%
3980,1507,132,2025-08-07,18:26:00,2,3530.66,0%
3981,17,148,2025-02-22,17:31:00,2,4451.2,25%
3982,275,77,2025-06-16,09:32:00,1,2463.7,0%
3983,790,20,2025-01-14,18:24:00,2,3722.42,0%
3984,1263,69,2025-04-03,13:02:00,3,6933.23,0%
3985,1960,45,2025-09-03,20:27:00,3,2821.12,15%
3986,1360,109,2025-03-27,15:14:00,3,3634.45,0%
3987,786,24,2025-02-17,14:38:00,3,14104.01,10%
3988,34,60,2025-12-01,12:18:00,1,3411.89,0%
3989,776,109,2025-09-20,14:17:00,2,3634.45,0%
3990,392,52,2025-06-03,15:15:00,2,10300.34,0%
3991,428,121,2025-09-27,20:27:00,3,8114.24,0%
3992,583,64,2025-11-14,18:21:00,1,1023.44,0%
3993,922,69,2025-04-15,08:36:00,2,6933.23,0%
3994,335,144,2025-11-21,19:38:00,2,1875.32,0%
3995,1801,123,2025-05-08,21:18:00,2,9695.48,0%
3996,430,83,2025-08-29,09:16:00,2,16900.12,0%
3997,256,141,2025-01-20,18:17:00,1,3911.09,0%
3998,1128,131,2025-05-21,20:42:00,2,1778.43,0%
3999,1058,112,2025-08-19,16:29:00,3,13104.58,25%
4000,219,118,2025-12-25,08:55:00,2,7582.36,0%
4001,1197,14,2025-05-14,10:05:00,1,8109.12,0%
4002,1973,56,2025-07-20,23:53:00,2,3605.82,10%
4003,858,111,2025-09-16,08:43:00,1,7543.45,40%
4004,788,126,2025-12-06,17:16:00,3,4022.62,0%
4005,1817,47,2025-05-26,19:39:00,3,6538.47,0%
4006,891,148,2025-01-10,16:20:00,1,5341.45,10%
4007,1323,86,2025-07-29,15:31:00,2,8350.85,0%
4008,637,12,2025-03-11,16:57:00,1,5486.45,0%
4009,1629,144,2025-12-26,13:57:00,2,1875.32,0%
4010,1642,115,2025-03-05,09:54:00,1,4192.88,0%
4011,677,15,2025-10-03,23:27:00,3,14476.09,0%
4012,1549,64,2025-09-22,15:48:00,3,1023.44,0%
4013,834,144,2025-12-10,18:32:00,2,1875.32,0%
4014,453,5,2025-02-10,12:28:00,3,1804.93,0%
4015,1184,97,2025-11-04,14:00:00,2,15701.56,0%
4016,1317,129,2025-03-17,23:29:00,2,8187.38,10%
4017,1074,97,2025-01-25,14:24:00,2,12561.25,20%
4018,850,38,2025-04-10,14:16:00,2,3909.5,0%
4019,1393,73,2025-04-19,16:25:00,3,4058.61,0%
4020,1725,13,2025-04-23,22:19:00,2,5104.88,20%
4021,1775,92,2025-08-25,21:11:00,3,5286.85,0%
4022,847,35,2025-07-20,22:34:00,2,1845.46,0%
4023,1427,11,2025-09-18,23:52:00,2,7963.7,0%
4024,543,127,2025-05-27,17:53:00,3,1770.73,10%
4025,1460,86,2025-03-12,14:28:00,3,8350.85,0%
4026,942,65,2025-05-03,23:24:00,2,1447.63,15%
4027,860,143,2025-05-16,08:55:00,2,6307.95,0%
4028,863,120,2025-11-02,22:22:00,1,6738.83,0%
4029,611,23,2025-02-08,18:48:00,2,2938.16,0%
4030,1570,54,2025-01-31,09:50:00,1,8628.65,0%
4031,1318,12,2025-05-23,21:23:00,2,3291.87,40%
4032,732,130,2025-05-29,18:15:00,3,14052.05,0%
4033,1964,86,2025-04-03,12:26:00,2,6680.68,20%
4034,66,4,2025-01-19,16:29:00,1,6872.04,0%
4035,1752,147,2025-05-06,19:52:00,2,7590.33,0%
4036,160,21,2025-11-04,20:53:00,2,2791.78,0%
4037,165,23,2025-06-12,22:50:00,2,2938.16,0%
4038,823,110,2025-06-09,23:28:00,2,2280.52,0%
4039,1891,24,2025-09-19,21:32:00,2,15671.12,0%
4040,1370,1,2025-05-24,22:46:00,3,1619.33,0%
4041,843,103,2025-10-08,08:47:00,2,5695.67,20%
4042,1459,35,2025-07-08,19:01:00,3,1845.46,0%
4043,1315,18,2025-03-26,15:00:00,3,16935.68,10%
4044,370,148,2025-12-27,13:31:00,2,5934.94,0%
4045,1861,74,2025-01-09,23:43:00,1,9281.95,0%
4046,1277,137,2025-03-31,10:16:00,1,19956.36,25%
4047,727,18,2025-02-15,20:24:00,1,15994.81,15%
4048,1131,24,2025-05-10,22:46:00,3,15671.12,0%
4049,1025,87,2025-06-03,12:00:00,1,3426.59,0%
4050,671,68,2025-05-25,11:01:00,3,5922.75,0%
4051,1790,43,2025-09-16,15:53:00,2,7418.56,0%
4052,169,138,2025-12-16,21:26:00,2,5435.66,0%
4053,1896,128,2025-09-03,14:05:00,1,7296.01,0%
4054,1882,94,2025-09-16,08:09:00,2,2316.7,0%
4055,1669,21,2025-04-18,19:40:00,1,2512.6,10%
4056,1421,31,2025-09-08,18:21:00,3,9386.66,0%
4057,1653,15,2025-10-23,10:58:00,1,14476.09,0%
4058,1989,142,2025-07-12,18:23:00,3,3486.4,0%
4059,1720,29,2025-08-24,19:48:00,3,2747.37,20%
4060,365,56,2025-02-19,17:34:00,3,4006.47,0%
4061,188,141,2025-01-22,14:34:00,1,3911.09,0%
4062,1678,67,2025-12-27,13:19:00,1,2224.98,20%
4063,211,95,2025-05-04,09:53:00,3,1807.5,20%
4064,1507,27,2025-03-30,10:32:00,2,4048.27,0%
4065,317,121,2025-11-25,14:54:00,1,8114.24,0%
4066,1951,17,2025-06-14,15:02:00,1,1484.07,0%
4067,121,79,2025-06-01,08:28:00,2,3095.05,0%
4068,1092,23,2025-12-10,09:39:00,3,2938.16,0%
4069,835,93,2025-12-06,18:20:00,2,6213.09,10%
4070,1520,48,2025-11-02,11:09:00,2,10037.69,0%
4071,1923,69,2025-08-02,17:43:00,1,6933.23,0%
4072,1915,27,2025-01-12,21:06:00,3,4048.27,0%
4073,1533,98,2025-11-25,10:01:00,1,15799.89,0%
4074,1834,135,2025-11-22,12:10:00,3,4616.51,0%
4075,513,35,2025-03-05,12:26:00,3,1845.46,0%
4076,1895,33,2025-03-19,23:22:00,3,7574.54,0%
4077,824,44,2025-11-13,20:09:00,1,14308.64,20%
4078,1084,50,2025-10-21,10:47:00,1,7438.93,0%
4079,23,89,2025-10-19,15:08:00,3,3013.1,0%
4080,1638,91,2025-03-08,12:35:00,3,1640.46,25%
4081,934,13,2025-03-22,12:01:00,1,6381.1,0%
4082,1967,119,2025-05-17,18:39:00,2,2971.66,0%
4083,1506,33,2025-04-08,11:09:00,3,6817.09,10%
4084,717,23,2025-06-21,13:57:00,3,2644.34,10%
4085,1662,12,2025-06-19,08:45:00,1,5486.45,0%
4086,1871,133,2025-01-09,09:18:00,3,6451.93,20%
4087,59,45,2025-07-03,23:16:00,2,3318.96,0%
4088,1956,103,2025-12-21,18:02:00,3,7119.59,0%
4089,1187,6,2025-05-12,18:27:00,2,5814.18,0%
4090,1973,67,2025-01-19,11:57:00,2,2781.23,0%
4091,675,91,2025-10-14,22:46:00,2,1749.82,20%
4092,712,109,2025-12-23,15:04:00,1,3634.45,0%
4093,798,14,2025-08-02,12:56:00,1,8109.12,0%
4094,1728,6,2025-02-20,14:35:00,2,4942.05,15%
4095,19,72,2025-08-17,10:48:00,3,2740.91,25%
4096,1261,4,2025-04-20,08:13:00,2,6872.04,0%
4097,249,66,2025-05-06,17:19:00,1,5354.77,10%
4098,1207,32,2025-05-13,09:23:00,1,3985.11,0%
4099,631,113,2025-07-03,21:30:00,1,2098.07,0%
4100,1310,15,2025-10-16,15:08:00,3,14476.09,0%
4101,1496,101,2025-10-12,16:55:00,3,4007.8,0%
4102,1555,133,2025-11-17,21:53:00,2,6451.93,20%
4103,779,39,2025-10-31,19:49:00,3,14348.96,0%
4104,1469,138,2025-01-01,11:33:00,1,5435.66,0%
4105,316,63,2025-09-19,21:34:00,3,1463.73,10%
4106,611,109,2025-09-06,21:40:00,2,3634.45,0%
4107,1029,5,2025-05-23,15:30:00,2,1443.94,20%
4108,1504,72,2025-10-22,23:21:00,1,3654.55,0%
4109,163,60,2025-11-22,14:05:00,2,2558.92,25%
4110,661,89,2025-12-17,18:38:00,3,3013.1,0%
4111,325,129,2025-12-25,16:34:00,3,9097.09,0%
4112,937,71,2025-02-14,10:45:00,3,9964.46,0%
4113,597,135,2025-12-17,13:27:00,2,3693.21,20%
4114,662,31,2025-11-30,11:50:00,3,9386.66,0%
4115,1268,127,2025-07-28,18:04:00,2,1967.48,0%
4116,1595,112,2025-02-27,22:33:00,3,15725.5,10%
4117,875,61,2025-01-05,09:36:00,1,4947.12,0%
4118,719,130,2025-04-05,09:53:00,1,14052.05,0%
4119,812,50,2025-02-13,18:36:00,2,6323.09,15%
4120,1336,40,2025-03-30,16:09:00,1,6317.12,0%
4121,1074,72,2025-06-06,13:30:00,2,3654.55,0%
4122,841,142,2025-10-18,16:27:00,3,3486.4,0%
4123,1422,13,2025-02-12,09:17:00,1,6381.1,0%
4124,1626,53,2025-04-11,08:04:00,2,4650.53,0%
4125,1783,57,2025-08-13,19:50:00,3,5465.56,0%
4126,818,103,2025-09-06,11:59:00,2,7119.59,0%
4127,669,67,2025-08-02,08:22:00,1,2503.11,10%
4128,1200,40,2025-08-12,16:59:00,3,6317.12,0%
4129,1689,104,2025-11-21,23:08:00,1,3663.36,0%
4130,1289,86,2025-07-22,17:39:00,3,8350.85,0%
4131,129,28,2025-12-30,19:26:00,2,9988.25,0%
4132,1514,40,2025-09-14,19:47:00,1,6317.12,0%
4133,350,22,2025-07-02,14:35:00,1,7420.86,0%
4134,1764,6,2025-12-11,18:55:00,2,5814.18,0%
4135,1125,36,2025-03-23,20:11:00,2,2285.17,0%
4136,533,56,2025-07-23,16:18:00,3,3605.82,10%
4137,810,1,2025-08-17,08:53:00,2,1619.33,0%
4138,1701,88,2025-12-08,11:38:00,3,5960.76,0%
4139,133,117,2025-09-05,10:09:00,3,3388.63,0%
4140,1388,71,2025-02-19,13:21:00,1,8968.01,10%
4141,1377,26,2025-05-22,13:33:00,3,2119.68,25%
4142,1557,63,2025-09-22,18:42:00,3,1626.37,0%
4143,975,70,2025-08-14,19:24:00,2,1888.21,0%
4144,1193,10,2025-01-10,17:46:00,3,15072.53,25%
4145,540,54,2025-11-23,17:14:00,2,8628.65,0%
4146,1100,121,2025-02-22,18:55:00,2,6491.39,20%
4147,1640,145,2025-03-31,08:53:00,3,7737.47,0%
4148,545,14,2025-07-27,15:19:00,1,6487.3,20%
4149,709,54,2025-07-04,22:07:00,1,8628.65,0%
4150,1360,13,2025-06-20,22:29:00,1,6381.1,0%
4151,538,138,2025-06-30,22:32:00,2,5435.66,0%
4152,822,66,2025-02-23,15:21:00,2,5949.74,0%
4153,297,138,2025-07-10,08:53:00,3,4892.09,10%
4154,1536,150,2025-09-06,17:53:00,2,5328.9,10%
4155,742,129,2025-12-01,09:09:00,3,9097.09,0%
4156,1584,68,2025-11-18,14:26:00,1,5922.75,0%
4157,489,55,2025-08-16,08:19:00,1,4117.05,10%
4158,953,27,2025-05-09,22:40:00,3,4048.27,0%
4159,197,66,2025-12-09,15:18:00,1,4759.79,20%
4160,1139,90,2025-10-20,09:33:00,3,6520.08,10%
4161,444,128,2025-05-26,20:02:00,1,7296.01,0%
4162,946,7,2025-04-08,20:06:00,1,2765.13,0%
4163,160,118,2025-06-28,08:42:00,1,7582.36,0%
4164,1553,27,2025-01-19,20:29:00,3,3238.62,20%
4165,1620,70,2025-10-06,13:33:00,2,1888.21,0%
4166,643,26,2025-12-27,12:07:00,3,2260.99,20%
4167,1635,94,2025-05-02,21:28:00,2,1390.02,40%
4168,1387,64,2025-04-12,21:31:00,1,921.1,10%
4169,754,92,2025-12-27,21:02:00,2,5286.85,0%
4170,119,117,2025-03-10,14:17:00,1,3388.63,0%
4171,1981,55,2025-04-29,11:48:00,1,4574.5,0%
4172,1254,2,2025-11-06,17:10:00,2,8357.64,0%
4173,1301,80,2025-07-27,15:20:00,2,9142.95,0%
4174,1459,146,2025-07-31,10:44:00,2,5910.05,0%
4175,1066,6,2025-04-11,08:42:00,1,5814.18,0%
4176,1873,117,2025-12-11,19:49:00,3,3388.63,0%
4177,895,94,2025-07-19,08:32:00,1,2316.7,0%
4178,1996,88,2025-04-03,21:15:00,3,5960.76,0%
4179,965,68,2025-03-14,20:27:00,3,5922.75,0%
4180,213,23,2025-03-06,14:50:00,1,2938.16,0%
4181,155,68,2025-06-15,13:51:00,2,5922.75,0%
4182,170,28,2025-11-25,12:53:00,2,7990.6,20%
4183,1659,79,2025-06-13,16:40:00,3,2476.04,20%
4184,650,72,2025-05-27,11:33:00,1,3654.55,0%
4185,1887,116,2025-09-19,18:09:00,1,2926.91,0%
4186,423,142,2025-11-28,11:44:00,3,3486.4,0%
4187,444,114,2025-08-08,11:34:00,2,1151.08,0%
4188,1766,128,2025-01-15,16:42:00,3,7296.01,0%
4189,500,51,2025-06-15,16:03:00,1,2900.11,0%
4190,228,48,2025-04-17,08:12:00,1,10037.69,0%
4191,1041,124,2025-07-22,22:58:00,2,8358.49,0%
4192,95,147,2025-08-04,23:27:00,1,7590.33,0%
4193,1990,140,2025-08-27,19:00:00,2,3934.89,0%
4194,863,124,2025-12-19,21:11:00,1,8358.49,0%
4195,1022,38,2025-09-26,20:35:00,1,3909.5,0%
4196,1346,77,2025-02-22,20:52:00,3,2463.7,0%
4197,456,12,2025-06-02,20:16:00,3,5486.45,0%
4198,880,120,2025-01-19,18:45:00,3,6738.83,0%
4199,1542,60,2025-11-08,08:24:00,2,3411.89,0%
4200,1631,146,2025-10-17,23:41:00,1,5023.54,15%
4201,470,77,2025-03-08,18:52:00,3,2463.7,0%
4202,235,116,2025-07-11,11:12:00,2,2926.91,0%
4203,1116,37,2025-08-26,22:17:00,1,3357.87,20%
4204,242,86,2025-02-04,20:46:00,1,8350.85,0%
4205,1600,88,2025-03-29,20:50:00,1,5960.76,0%
4206,288,45,2025-02-27,08:35:00,3,3318.96,0%
4207,1045,117,2025-05-22,12:55:00,3,3049.77,10%
4208,475,51,2025-07-08,17:12:00,3,2900.11,0%
4209,1719,22,2025-01-03,22:15:00,2,7420.86,0%
4210,1744,22,2025-09-03,16:24:00,3,7420.86,0%
4211,446,89,2025-03-25,17:03:00,1,3013.1,0%
4212,309,140,2025-06-19,23:36:00,3,3934.89,0%
4213,25,57,2025-11-05,23:59:00,2,4919.0,10%
4214,167,125,2025-01-17,22:58:00,1,18783.3,0%
4215,1830,147,2025-05-10,20:00:00,2,7590.33,0%
4216,191,101,2025-05-10,15:48:00,3,4007.8,0%
4217,1293,143,2025-10-30,15:28:00,2,6307.95,0%
4218,1145,67,2025-03-01,22:48:00,2,2781.23,0%
4219,937,119,2025-12-08,09:00:00,2,2971.66,0%
4220,574,58,2025-06-16,22:43:00,3,7677.98,10%
4221,1369,60,2025-02-10,23:48:00,1,3411.89,0%
4222,92,59,2025-04-26,13:16:00,3,2567.64,0%
4223,1621,108,2025-06-20,23:57:00,2,2560.38,20%
4224,1779,88,2025-01-01,16:57:00,3,5066.65,15%
4225,1759,12,2025-10-28,22:46:00,1,5486.45,0%
4226,1728,30,2025-02-17,20:01:00,2,2072.85,40%
4227,1731,75,2025-03-25,22:38:00,3,9903.26,0%
4228,1825,93,2025-09-02,11:06:00,1,6213.09,10%
4229,105,124,2025-07-20,17:56:00,2,6686.79,20%
4230,742,75,2025-08-03,18:29:00,1,8912.93,10%
4231,1049,145,2025-12-16,17:32:00,2,6189.98,20%
4232,550,7,2025-04-15,16:43:00,2,2765.13,0%
4233,1083,90,2025-01-06,20:46:00,3,5795.62,20%
4234,1493,47,2025-11-29,21:04:00,1,6538.47,0%
4235,1064,34,2025-10-08,22:56:00,2,13255.47,20%
4236,1824,117,2025-11-02,19:29:00,1,2541.47,25%
4237,1551,53,2025-10-19,21:09:00,2,4650.53,0%
4238,457,128,2025-08-28,22:04:00,3,7296.01,0%
4239,1609,22,2025-01-29,15:22:00,1,7420.86,0%
4240,267,142,2025-03-30,13:42:00,1,2789.12,20%
4241,834,139,2025-05-04,09:50:00,1,12753.15,0%
4242,442,59,2025-05-24,20:01:00,2,2310.88,10%
4243,1668,8,2025-10-17,16:45:00,1,5557.57,20%
4244,1393,1,2025-07-24,12:12:00,2,1619.33,0%
4245,897,138,2025-07-20,18:49:00,1,5435.66,0%
4246,1227,79,2025-02-16,12:32:00,2,3095.05,0%
4247,497,124,2025-01-17,16:16:00,3,8358.49,0%
4248,1815,143,2025-05-28,18:15:00,1,5677.16,10%
4249,239,149,2025-11-20,08:16:00,1,14417.22,0%
4250,742,90,2025-03-15,08:20:00,1,6520.08,10%
4251,1996,114,2025-07-30,17:08:00,2,1151.08,0%
4252,683,8,2025-10-13,21:35:00,3,5557.57,20%
4253,1306,115,2025-01-15,09:14:00,3,3354.3,20%
4254,1209,34,2025-02-08,23:02:00,1,16569.34,0%
4255,1273,84,2025-10-14,21:59:00,1,7669.08,0%
4256,1949,148,2025-08-30,23:10:00,3,5934.94,0%
4257,1018,52,2025-03-22,17:36:00,2,10300.34,0%
4258,1633,105,2025-03-30,11:30:00,3,4127.62,0%
4259,1183,101,2025-01-05,15:12:00,1,3607.02,10%
4260,1110,143,2025-08-30,08:01:00,2,6307.95,0%
4261,161,11,2025-09-27,23:19:00,2,7963.7,0%
4262,1403,21,2025-01-11,12:43:00,1,2791.78,0%
4263,1497,1,2025-02-12,23:23:00,2,1619.33,0%
4264,751,70,2025-02-04,23:39:00,1,1888.21,0%
4265,1349,18,2025-05-18,20:26:00,1,18817.42,0%
4266,1791,120,2025-06-13,08:49:00,1,6738.83,0%
4267,1691,14,2025-10-01,18:18:00,3,8109.12,0%
4268,1112,49,2025-01-07,19:32:00,2,4669.1,0%
4269,291,61,2025-12-19,20:34:00,3,4947.12,0%
4270,1320,3,2025-02-15,16:21:00,2,1079.51,0%
4271,1218,40,2025-03-10,10:17:00,3,5369.55,15%
4272,15,25,2025-01-23,21:31:00,3,2060.01,10%
4273,1735,124,2025-02-07,09:07:00,3,8358.49,0%
4274,317,141,2025-04-27,12:36:00,2,3911.09,0%
4275,1724,1,2025-05-18,14:48:00,2,1619.33,0%
4276,1200,88,2025-02-22,18:34:00,3,5960.76,0%
4277,433,114,2025-03-26,22:21:00,2,1151.08,0%
4278,620,29,2025-06-08,13:19:00,3,3434.21,0%
4279,1661,120,2025-05-02,13:24:00,1,6738.83,0%
4280,709,21,2025-09-22,15:44:00,1,2791.78,0%
4281,365,77,2025-12-01,23:46:00,2,2463.7,0%
4282,483,112,2025-12-29,23:10:00,2,17472.78,0%
4283,609,49,2025-04-12,18:55:00,2,4202.19,10%
4284,1276,119,2025-09-23,20:23:00,2,2971.66,0%
4285,226,87,2025-07-27,17:14:00,3,3426.59,0%
4286,1775,12,2025-03-22,09:48:00,1,5486.45,0%
4287,554,137,2025-05-31,23:37:00,2,26608.48,0%
4288,1969,13,2025-01-26,17:00:00,3,6381.1,0%
4289,135,108,2025-12-24,15:30:00,2,3200.47,0%
4290,1422,36,2025-03-06,12:59:00,1,2285.17,0%
4291,453,106,2025-11-01,10:45:00,2,18981.59,0%
4292,1891,16,2025-02-21,12:29:00,1,5299.2,0%
4293,223,30,2025-04-05,13:25:00,2,2591.06,25%
4294,1867,17,2025-05-13,18:26:00,3,1484.07,0%
4295,1986,4,2025-01-06,16:08:00,3,6872.04,0%
4296,1633,58,2025-04-22,16:28:00,2,8531.09,0%
4297,336,41,2025-11-28,21:43:00,2,3946.64,0%
4298,1867,124,2025-09-02,10:22:00,1,8358.49,0%
4299,1768,6,2025-03-27,13:47:00,2,5814.18,0%
4300,953,61,2025-07-26,18:00:00,1,4947.12,0%
4301,1474,52,2025-03-15,08:36:00,1,10300.34,0%
4302,1441,15,2025-06-03,21:04:00,3,11580.87,20%
4303,639,78,2025-08-20,15:53:00,3,4694.33,0%
4304,1446,84,2025-05-14,09:45:00,2,5751.81,25%
4305,361,64,2025-07-25,12:46:00,3,1023.44,0%
4306,1536,16,2025-08-15,16:36:00,1,4239.36,20%
4307,1274,51,2025-04-29,20:37:00,1,2610.1,10%
4308,568,82,2025-12-10,13:50:00,3,13924.86,0%
4309,711,45,2025-09-20,23:35:00,3,3318.96,0%
4310,456,86,2025-04-12,15:52:00,3,6680.68,20%
4311,202,57,2025-01-11,23:14:00,2,5465.56,0%
4312,698,64,2025-12-14,14:03:00,1,614.06,40%
4313,472,109,2025-06-08,11:54:00,1,3634.45,0%
4314,313,76,2025-05-10,08:40:00,3,3476.98,20%
4315,472,89,2025-01-23,10:25:00,1,3013.1,0%
4316,258,64,2025-01-15,10:23:00,2,1023.44,0%
4317,665,137,2025-09-13,09:51:00,3,26608.48,0%
4318,1958,69,2025-11-28,17:21:00,2,6933.23,0%
4319,626,19,2025-02-10,13:23:00,2,14534.67,0%
4320,1753,23,2025-03-09,18:14:00,3,2938.16,0%
4321,1641,10,2025-09-06,10:37:00,1,20096.7,0%
4322,1730,64,2025-01-11,19:45:00,3,921.1,10%
4323,458,80,2025-02-05,23:07:00,2,8228.66,10%
4324,1418,128,2025-06-10,11:57:00,2,7296.01,0%
4325,886,60,2025-03-30,12:17:00,2,3411.89,0%
4326,504,5,2025-08-09,11:47:00,2,1804.93,0%
4327,275,20,2025-12-10,19:57:00,3,3722.42,0%
4328,886,61,2025-01-01,10:20:00,1,4947.12,0%
4329,593,40,2025-01-29,20:32:00,2,6317.12,0%
4330,1368,108,2025-11-01,22:29:00,1,3200.47,0%
4331,627,49,2025-05-26,21:46:00,1,4669.1,0%
4332,1740,13,2025-09-20,11:34:00,3,6381.1,0%
4333,1137,134,2025-02-28,23:45:00,3,12235.47,0%
4334,1503,91,2025-02-15,19:59:00,2,2187.28,0%
4335,1907,12,2025-06-29,09:42:00,3,5486.45,0%
4336,782,86,2025-07-24,13:24:00,2,8350.85,0%
4337,361,135,2025-01-07,12:45:00,2,4616.51,0%
4338,321,1,2025-11-23,11:43:00,3,1619.33,0%
4339,1933,75,2025-04-09,19:26:00,2,9903.26,0%
4340,37,120,2025-12-31,15:03:00,2,6738.83,0%
4341,1237,114,2025-11-03,19:06:00,3,690.65,40%
4342,523,89,2025-11-08,14:26:00,2,2711.79,10%
4343,1827,21,2025-07-18,09:27:00,2,2512.6,10%
4344,1079,132,2025-08-19,18:48:00,2,2824.53,20%
4345,1830,26,2025-02-13,19:27:00,1,2826.24,0%
4346,720,94,2025-02-15,09:58:00,3,2316.7,0%
4347,1344,113,2025-10-29,08:46:00,1,2098.07,0%
4348,276,90,2025-09-28,19:27:00,2,7244.53,0%
4349,1554,55,2025-05-03,23:45:00,2,4574.5,0%
4350,988,62,2025-01-10,11:24:00,2,6672.69,0%
4351,1409,143,2025-03-24,11:23:00,2,6307.95,0%
4352,1122,124,2025-02-22,12:16:00,3,8358.49,0%
4353,118,36,2025-05-29,08:42:00,1,2056.65,10%
4354,701,76,2025-10-30,09:42:00,3,4346.23,0%
4355,1201,141,2025-04-17,23:25:00,3,3911.09,0%
4356,939,61,2025-09-24,12:19:00,2,4947.12,0%
4357,200,101,2025-05-25,15:33:00,1,4007.8,0%
4358,1582,16,2025-06-07,15:01:00,2,5299.2,0%
4359,1417,72,2025-02-24,21:20:00,2,3654.55,0%
4360,847,100,2025-03-20,23:44:00,1,1720.15,0%
4361,736,26,2025-09-25,20:10:00,1,2826.24,0%
4362,690,40,2025-06-17,09:00:00,1,5053.7,20%
4363,261,64,2025-07-15,22:54:00,1,1023.44,0%
4364,378,93,2025-12-04,09:52:00,2,6903.43,0%
4365,210,133,2025-09-17,08:21:00,1,8064.91,0%
4366,846,104,2025-01-23,11:54:00,1,2930.69,20%
4367,446,149,2025-03-07,17:49:00,2,14417.22,0%
4368,996,9,2025-10-26,20:51:00,1,8003.83,0%
4369,853,22,2025-07-20,18:53:00,3,7420.86,0%
4370,1660,73,2025-03-16,13:51:00,2,3652.75,10%
4371,1422,143,2025-10-06,14:46:00,1,6307.95,0%
4372,501,119,2025-02-07,11:58:00,3,2971.66,0%
4373,65,40,2025-07-14,11:58:00,2,6317.12,0%
4374,1614,32,2025-11-06,21:00:00,2,3985.11,0%
4375,175,7,2025-08-21,10:55:00,3,2073.85,25%
4376,1163,32,2025-10-25,12:46:00,2,3985.11,0%
4377,1735,97,2025-12-03,12:56:00,2,15701.56,0%
4378,93,57,2025-02-05,11:54:00,3,5465.56,0%
4379,1298,27,2025-06-25,15:10:00,2,4048.27,0%
4380,1303,30,2025-08-16,08:19:00,2,3454.75,0%
4381,923,10,2025-05-21,20:29:00,1,18087.03,10%
4382,607,129,2025-08-23,14:04:00,1,9097.09,0%
4383,406,27,2025-07-01,20:17:00,2,3643.44,10%
4384,971,33,2025-03-20,23:38:00,2,7574.54,0%
4385,1620,14,2025-08-21,08:14:00,1,8109.12,0%
4386,1757,116,2025-05-13,22:00:00,3,2195.18,25%
4387,1931,59,2025-05-07,15:25:00,3,2567.64,0%
4388,1986,74,2025-02-15,13:52:00,3,9281.95,0%
4389,829,77,2025-03-27,22:22:00,1,2463.7,0%
4390,1926,17,2025-12-26,09:22:00,2,1484.07,0%
4391,1896,102,2025-05-04,10:43:00,1,11810.33,0%
4392,167,7,2025-10-01,18:18:00,2,2765.13,0%
4393,1612,25,2025-03-26,20:02:00,2,2288.9,0%
4394,1907,74,2025-01-11,09:17:00,2,9281.95,0%
4395,1587,150,2025-09-23,16:33:00,1,5921.0,0%
4396,958,4,2025-11-29,15:25:00,1,6872.04,0%
4397,52,14,2025-08-22,08:48:00,1,8109.12,0%
4398,911,125,2025-12-01,17:38:00,1,15965.8,15%
4399,1657,52,2025-08-16,11:07:00,1,10300.34,0%
4400,906,28,2025-01-27,16:39:00,1,7990.6,20%
4401,349,24,2025-05-18,17:18:00,1,15671.12,0%
4402,1935,92,2025-10-31,16:14:00,1,4758.17,10%
4403,478,133,2025-06-05,21:44:00,2,8064.91,0%
4404,767,42,2025-10-18,11:30:00,3,8830.02,0%
4405,55,55,2025-04-30,08:56:00,1,2744.7,40%
4406,638,150,2025-10-26,13:24:00,3,5921.0,0%
4407,828,90,2025-04-20,20:45:00,1,7244.53,0%
4408,1961,123,2025-10-18,17:48:00,2,7756.38,20%
4409,1423,40,2025-09-17,12:59:00,1,5685.41,10%
4410,1624,144,2025-06-28,20:54:00,2,1875.32,0%
4411,1987,63,2025-11-15,12:55:00,2,1626.37,0%
4412,1350,100,2025-12-06,10:16:00,3,1376.12,20%
4413,161,62,2025-03-05,23:58:00,3,6005.42,10%
4414,800,113,2025-08-09,08:23:00,2,2098.07,0%
4415,1146,26,2025-04-28,22:38:00,1,2260.99,20%
4416,243,32,2025-01-13,14:59:00,2,3985.11,0%
4417,1537,68,2025-06-04,22:00:00,1,4738.2,20%
4418,1923,76,2025-12-06,18:23:00,2,4346.23,0%
4419,11,60,2025-05-09,23:44:00,1,3411.89,0%
4420,1238,15,2025-01-13,13:24:00,1,13028.48,10%
4421,15,13,2025-02-26,09:05:00,2,6381.1,0%
4422,869,19,2025-10-27,16:50:00,2,14534.67,0%
4423,1983,132,2025-02-14,08:03:00,3,3530.66,0%
4424,1516,143,2025-09-20,12:41:00,1,6307.95,0%
4425,1088,78,2025-07-12,09:48:00,3,2816.6,40%
4426,1407,144,2025-12-12,10:03:00,2,1500.26,20%
4427,1363,68,2025-09-10,22:40:00,1,5922.75,0%
4428,1241,36,2025-03-06,12:56:00,1,2285.17,0%
4429,43,106,2025-04-20,10:33:00,3,18981.59,0%
4430,815,74,2025-03-04,10:40:00,3,9281.95,0%
